index,bb_smiles
1581,O=C(NC1(C(=O)O)Cc2ccccc2C1)OCC1c2ccccc2-c2ccccc21
1582,O=C(NC1CC1)c1ccc(B(O)O)cc1
1583,O=C(NC1CCCCC1)c1ccc(F)c(B(O)O)c1
1584,O=C(NC1CN(c2cc(C(=O)O)cc(Cl)n2)C1)OCC1c2ccccc2-c2ccccc21
1585,O=C(NCC1CCC(C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21
1586,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21
1587,O=C(NCc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21
1588,O=C(NCc1cccc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1589,O=C(NCc1ccco1)c1cccc(B(O)O)c1
1590,O=C(N[C@@H](C(=O)O)C1CCCC1)OCC1c2ccccc2-c2ccccc21
1591,O=C(N[C@@H](C(=O)O)C1CCCCC1)OCC1c2ccccc2-c2ccccc21
1592,O=C(N[C@@H](C/C=C/c1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1593,O=C(N[C@@H](CC1CC1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1594,O=C(N[C@@H](CC1CCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1595,O=C(N[C@@H](CCC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1596,O=C(N[C@@H](Cc1c(F)c(F)c(F)c(F)c1F)C(=O)O)OCC1c2ccccc2-c2ccccc21
1597,O=C(N[C@@H](Cc1cc(F)c(F)c(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1598,O=C(N[C@@H](Cc1ccc(Br)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1599,O=C(N[C@@H](Cc1ccc(C(F)(F)F)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1600,O=C(N[C@@H](Cc1ccc(Cl)c(Cl)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1601,O=C(N[C@@H](Cc1ccc(Cl)cc1Cl)C(=O)O)OCC1c2ccccc2-c2ccccc21
1602,O=C(N[C@@H](Cc1ccc(F)c(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1603,O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1604,O=C(N[C@@H](Cc1ccc(F)cc1F)C(=O)O)OCC1c2ccccc2-c2ccccc21
1605,O=C(N[C@@H](Cc1ccc(I)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1606,O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1607,O=C(N[C@@H](Cc1ccccc1F)C(=O)O)OCC1c2ccccc2-c2ccccc21
1608,O=C(N[C@@H](Cc1cccnc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1609,O=C(N[C@@H](Cc1ccco1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1610,O=C(N[C@@H](Cc1cccs1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1611,O=C(N[C@@H](Cc1ccsc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1612,O=C(N[C@@H](Cc1csc2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21
1613,O=C(N[C@@H](Cc1cscn1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1614,O=C(N[C@@H]1CCC[C@H]1C(=O)O)OCC1c2ccccc2-c2ccccc21
1615,O=C(N[C@@H]1CCN(c2cc(C(=O)O)cc(Cl)n2)C1)OCC1c2ccccc2-c2ccccc21
1616,O=C(N[C@@H]1CCN(c2ncc(Br)cc2C(=O)O)C1)OCC1c2ccccc2-c2ccccc21
1617,O=C(N[C@@H]1CC[C@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21
1618,O=C(N[C@H](C(=O)O)C1CC1)OCC1c2ccccc2-c2ccccc21
1619,O=C(N[C@H](C(=O)O)C1CCCC1)OCC1c2ccccc2-c2ccccc21
1620,O=C(N[C@H](C(=O)O)C1CCCCC1)OCC1c2ccccc2-c2ccccc21
1621,O=C(N[C@H](C(=O)O)c1ccsc1)OCC1c2ccccc2-c2ccccc21
1622,O=C(N[C@H](CC1CCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1623,O=C(N[C@H](CCC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1624,O=C(N[C@H](Cc1c[nH]c2cc(Cl)ccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21
1625,O=C(N[C@H](Cc1cc(F)cc(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1626,O=C(N[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1627,O=C(N[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1628,O=C(N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1629,O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1630,O=C(N[C@H](Cc1ccc(F)c(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1631,O=C(N[C@H](Cc1ccc(I)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1632,O=C(N[C@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1633,O=C(N[C@H](Cc1ccccc1Cl)C(=O)O)OCC1c2ccccc2-c2ccccc21
1634,O=C(N[C@H](Cc1cccnc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
1635,O=C(N[C@H](Cc1csc2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21
1636,O=C(N[C@H]1C=C[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21
1637,O=C(N[C@H]1CCC[C@@H]1C(=O)O)OCC1c2ccccc2-c2ccccc21
1638,O=C(N[C@H]1CCN(c2cc(C(=O)O)cc(Cl)n2)C1)OCC1c2ccccc2-c2ccccc21
1639,O=C(N[C@H]1CCN(c2ncc(Br)cc2C(=O)O)C1)OCC1c2ccccc2-c2ccccc21
1640,O=C(N[C@H]1CC[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21
1641,O=C(N[C@H]1CC[C@H](C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21
1642,O=C(Nc1c(Br)cc(C(=O)O)cc1Br)OCC1c2ccccc2-c2ccccc21
1643,O=C(Nc1c(Br)cc(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1644,O=C(Nc1c(Br)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1645,O=C(Nc1c(C(=O)O)cc(Cl)c(Br)c1F)OCC1c2ccccc2-c2ccccc21
1646,O=C(Nc1c(C(=O)O)ccc(Br)c1F)OCC1c2ccccc2-c2ccccc21
1647,O=C(Nc1c(C(=O)O)ccc2ccccc12)OCC1c2ccccc2-c2ccccc21
1648,O=C(Nc1c(C(=O)O)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1649,O=C(Nc1c(C(=O)O)cccc1[N+](=O)[O-])OCC1c2ccccc2-c2ccccc21
1650,O=C(Nc1c(C(=O)O)cnn1-c1ccc(F)cc1)OCC1c2ccccc2-c2ccccc21
1651,O=C(Nc1c(C(=O)O)cnn1CCO)OCC1c2ccccc2-c2ccccc21
1652,O=C(Nc1c(C(=O)O)sc2ncccc12)OCC1c2ccccc2-c2ccccc21
1653,O=C(Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl)OCC1c2ccccc2-c2ccccc21
1654,O=C(Nc1c(Cl)cc(C(=O)O)c2c1CCO2)OCC1c2ccccc2-c2ccccc21
1655,O=C(Nc1c(Cl)cc(Cl)nc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1656,O=C(Nc1c(Cl)cc(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1657,O=C(Nc1c(Cl)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1658,O=C(Nc1c(F)cc(Br)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1659,O=C(Nc1c(F)cc(C(=O)O)cc1F)OCC1c2ccccc2-c2ccccc21
1660,O=C(Nc1c(F)cc(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1661,O=C(Nc1c(F)ccc(Br)c1C(=O)O)OCC1c2ccccc2-c2ccccc21
1662,O=C(Nc1c(F)ccc(Cl)c1C(=O)O)OCC1c2ccccc2-c2ccccc21
1663,O=C(Nc1c(F)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1664,O=C(Nc1c(I)c(C(=O)O)c(I)c(C(=O)O)c1I)OCC1c2ccccc2-c2ccccc21
1665,O=C(Nc1c(I)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1666,O=C(Nc1c(OC(F)(F)F)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1667,O=C(Nc1cc(-n2cccn2)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1668,O=C(Nc1cc(Br)c(Cl)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1669,O=C(Nc1cc(Br)c(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1670,O=C(Nc1cc(Br)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1671,O=C(Nc1cc(Br)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1672,O=C(Nc1cc(Br)cnc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1673,O=C(Nc1cc(C(=O)O)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1674,O=C(Nc1cc(C(=O)O)ccc1Br)OCC1c2ccccc2-c2ccccc21
1675,O=C(Nc1cc(C(=O)O)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1676,O=C(Nc1cc(C(=O)O)ccc1C(F)(F)F)OCC1c2ccccc2-c2ccccc21
1677,O=C(Nc1cc(C(=O)O)ccc1Cl)OCC1c2ccccc2-c2ccccc21
1678,O=C(Nc1cc(C(=O)O)ccc1F)OCC1c2ccccc2-c2ccccc21
1679,O=C(Nc1cc(C(=O)O)ccc1O)OCC1c2ccccc2-c2ccccc21
1680,O=C(Nc1cc(C(F)(F)F)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1681,O=C(Nc1cc(Cl)c(C(=O)O)cn1)OCC1c2ccccc2-c2ccccc21
1682,O=C(Nc1cc(Cl)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1683,O=C(Nc1cc(Cl)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1684,O=C(Nc1cc(Cl)nc(C(=O)O)c1Cl)OCC1c2ccccc2-c2ccccc21
1685,O=C(Nc1cc(Cl)ncc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1686,O=C(Nc1cc(F)c(Br)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1687,O=C(Nc1cc(F)c(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1688,O=C(Nc1cc(F)cc(F)c1C(=O)O)OCC1c2ccccc2-c2ccccc21
1689,O=C(Nc1cc(F)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1690,O=C(Nc1cc(I)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1691,O=C(Nc1cc(O)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1692,O=C(Nc1cc([N+](=O)[O-])ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1693,O=C(Nc1cc2ccccc2cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1694,O=C(Nc1ccc(Br)c(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1695,O=C(Nc1ccc(Br)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1696,O=C(Nc1ccc(C(=O)O)c(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1697,O=C(Nc1ccc(C(=O)O)c(C(F)(F)F)c1)OCC1c2ccccc2-c2ccccc21
1698,O=C(Nc1ccc(C(=O)O)c(Cl)c1)OCC1c2ccccc2-c2ccccc21
1699,O=C(Nc1ccc(C(=O)O)c(F)c1)OCC1c2ccccc2-c2ccccc21
1700,O=C(Nc1ccc(C(=O)O)c([N+](=O)[O-])c1)OCC1c2ccccc2-c2ccccc21
1701,O=C(Nc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21
1702,O=C(Nc1ccc(C(=O)O)cc1Br)OCC1c2ccccc2-c2ccccc21
1703,O=C(Nc1ccc(C(=O)O)cc1C(F)(F)F)OCC1c2ccccc2-c2ccccc21
1704,O=C(Nc1ccc(C(=O)O)cc1Cl)OCC1c2ccccc2-c2ccccc21
1705,O=C(Nc1ccc(C(=O)O)cc1F)OCC1c2ccccc2-c2ccccc21
1706,O=C(Nc1ccc(C(=O)O)cc1O)OCC1c2ccccc2-c2ccccc21
1707,O=C(Nc1ccc(C(=O)O)cc1OC(F)(F)F)OCC1c2ccccc2-c2ccccc21
1708,O=C(Nc1ccc(C(=O)O)cc1[N+](=O)[O-])OCC1c2ccccc2-c2ccccc21
1709,O=C(Nc1ccc(C(=O)O)cn1)OCC1c2ccccc2-c2ccccc21
1710,O=C(Nc1ccc(C(=O)O)nc1)OCC1c2ccccc2-c2ccccc21
1711,O=C(Nc1ccc(C(F)(F)F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1712,O=C(Nc1ccc(Cl)c(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1713,O=C(Nc1ccc(Cl)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1714,O=C(Nc1ccc(Cl)nc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1715,O=C(Nc1ccc(F)c(C(=O)O)c1F)OCC1c2ccccc2-c2ccccc21
1716,O=C(Nc1ccc(F)c(F)c1)c1cccc(B(O)O)c1
1717,O=C(Nc1ccc(F)cc1)c1cccc(B(O)O)c1
1718,O=C(Nc1ccc(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1719,O=C(Nc1ccc(I)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1720,O=C(Nc1ccc([N+](=O)[O-])c(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1721,O=C(Nc1ccc([N+](=O)[O-])cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1722,O=C(Nc1ccc2cc(C(=O)O)ccc2c1)OCC1c2ccccc2-c2ccccc21
1723,O=C(Nc1cccc(-c2cccc(C(=O)O)c2)c1O)OCC1c2ccccc2-c2ccccc21
1724,O=C(Nc1cccc(Br)c1C(=O)O)OCC1c2ccccc2-c2ccccc21
1725,O=C(Nc1cccc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1726,O=C(Nc1cccc(C(=O)O)c1C(=O)O)OCC1c2ccccc2-c2ccccc21
1727,O=C(Nc1cccc(Cl)c1C(=O)O)OCC1c2ccccc2-c2ccccc21
1728,O=C(Nc1cccc(F)c1)c1ccc(B(O)O)cc1
1729,O=C(Nc1cccc(F)c1)c1cccc(B(O)O)c1
1730,O=C(Nc1cccc(F)c1C(=O)O)OCC1c2ccccc2-c2ccccc21
1731,O=C(Nc1cccc(I)c1C(=O)O)OCC1c2ccccc2-c2ccccc21
1732,O=C(Nc1cccc([N+](=O)[O-])c1C(=O)O)OCC1c2ccccc2-c2ccccc21
1733,O=C(Nc1ccccc1C(=O)c1ccccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1734,O=C(Nc1ccccc1F)c1cccc(B(O)O)c1
1735,O=C(Nc1cccnc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1736,O=C(Nc1ccnc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21
1737,O=C(Nc1cnc(Cl)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1738,O=C(Nc1cncc(C(=O)O)n1)OCC1c2ccccc2-c2ccccc21
1739,O=C(Nc1cnccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1740,O=C(Nc1nc(-c2ccc(C(=O)O)cc2)cs1)OCC1c2ccccc2-c2ccccc21
1741,O=C(Nc1nc(C(F)(F)F)c(C(=O)O)s1)OCC1c2ccccc2-c2ccccc21
1742,O=C(Nc1nc(Cl)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1743,O=C(Nc1nc2cc(C(=O)O)ccc2[nH]1)OCC1c2ccccc2-c2ccccc21
1744,O=C(Nc1nc2ccc(C(=O)O)cc2s1)OCC1c2ccccc2-c2ccccc21
1745,O=C(Nc1nc2ncc(CNc3ccc(C(=O)O)cc3)nc2c(=O)[nH]1)OCC1c2ccccc2-c2ccccc21
1746,O=C(Nc1ncc(Br)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1747,O=C(Nc1ncc(Br)nc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1748,O=C(Nc1ncc(C(=O)O)s1)OCC1c2ccccc2-c2ccccc21
1749,O=C(Nc1nccnc1C(=O)O)OCC1c2ccccc2-c2ccccc21
1750,O=C(O)C(c1ccccc1)n1cccc1
1751,O=C(O)C1(C(F)F)CC1
1752,O=C(O)C1(CF)CC1
1753,O=C(O)C1(F)CC1
1754,O=C(O)C1(F)CCCC1
1755,O=C(O)C1(F)CCCCC1
1756,O=C(O)C12CCC(CC1)C2
1757,O=C(O)C1=CCCC1
1758,O=C(O)C1=CCOCC1
1759,O=C(O)C1=COCCO1
1760,O=C(O)C1C(F)(F)C12CC2
1761,O=C(O)C1C(F)(F)C12CCC2
1762,O=C(O)C1CC(C2CCOCC2)=NO1
1763,O=C(O)C1CC(F)(F)C1
1764,O=C(O)C1CC(F)C1
1765,O=C(O)C1CC(c2ccccc2F)=NO1
1766,O=C(O)C1CC1
1767,O=C(O)C1CC1(F)F
1768,O=C(O)C1CC12CC2
1769,O=C(O)C1CC12CCC2
1770,O=C(O)C1CC2(C1)CC2F
1771,O=C(O)C1CC2(CC2)C1
1772,O=C(O)C1CC2(CCC2)C1
1773,O=C(O)C1CC2(CCCO2)C1
1774,O=C(O)C1CC2(CCOCC2)C1
1775,O=C(O)C1CC2CCC1O2
1776,O=C(O)C1CCC(C(F)(F)F)CC1
1777,O=C(O)C1CCC(F)(F)C1
1778,O=C(O)C1CCC(F)(F)CO1
1779,O=C(O)C1CCC(O)CC1
1780,O=C(O)C1CCC(OC(F)(F)F)CC1
1781,O=C(O)C1CCC1
1782,O=C(O)C1CCC12CCOCC2
1783,O=C(O)C1CCC2(CC1)CC2
1784,O=C(O)C1CCC2(CC1)COCCO2
1785,O=C(O)C1CCC2(CCC2)OC1
1786,O=C(O)C1CCCC1
1787,O=C(O)C1CCCC1(F)F
1788,O=C(O)C1CCCCC1
1789,O=C(O)C1CCCCO1
1790,O=C(O)C1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21
1791,O=C(O)C1CCCO1
1792,O=C(O)C1CCCOC1
1793,O=C(O)C1CCCOCC1
1794,O=C(O)C1CCN(C(=O)N2CCOCC2)CC1
1795,O=C(O)C1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
1796,O=C(O)C1CCN(c2ccc3nnnn3n2)CC1
1797,O=C(O)C1CCN(c2ccccc2)C1
1798,O=C(O)C1CCN(c2nccc(C(F)(F)F)n2)CC1
1799,O=C(O)C1CCOC1
1800,O=C(O)C1CCOC2(CCC2)C1
1801,O=C(O)C1CCOC2(CCCC2)C1
1802,O=C(O)C1CCOCC1
1803,O=C(O)C1CCS(=O)(=O)CC1
1804,O=C(O)C1CC[C@@H]2C[C@@H]2CC1
1805,O=C(O)C1CCc2cc(F)ccc2O1
1806,O=C(O)C1CCc2ccc(F)cc2O1
1807,O=C(O)C1CCc2ccccc2O1
1808,O=C(O)C1CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1
1809,O=C(O)C1COC1
1810,O=C(O)C1COCCO1
1811,O=C(O)C1COc2ccccc2O1
1812,O=C(O)C1CSc2cnnn2C1
1813,O=C(O)C1C[C@@H]2C[C@@H]2C1
1814,O=C(O)C1Cc2cc(F)ccc2O1
1815,O=C(O)C1Cc2ccc(OC(F)F)cc2O1
1816,O=C(O)C1Cc2ccccc2O1
1817,O=C(O)C1[C@H]2COC[C@@H]12
1818,O=C(O)C1c2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21
1819,O=C(O)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(Br)cc1
1820,O=C(O)CC(n1cccn1)C(F)(F)F
1821,O=C(O)CC1(CNC(=O)OCC2c3ccccc3-c3ccccc32)CCCCC1
1822,O=C(O)CC1(NC(=O)OCC2c3ccccc3-c3ccccc32)CCCCC1
1823,O=C(O)CC1CC1
1824,O=C(O)CC1CCC(F)(F)CC1
1825,O=C(O)CC1CCC2(CCOCC2)CO1
1826,O=C(O)CC1CCOCC1
1827,O=C(O)CC1COCCO1
1828,O=C(O)CC1NC(=O)NC1=O
1829,O=C(O)CC1OCCc2sccc21
1830,O=C(O)CC1Oc2ccccc2NC1=O
1831,O=C(O)CCCn1cnnn1
1832,O=C(O)CCCn1ncccc1=O
1833,O=C(O)CCNC(=O)OCC1c2ccccc2-c2ccccc21
1834,O=C(O)CCOc1cc(F)ccc1F
1835,O=C(O)CCc1ccc(-c2ccccc2)[nH]1
1836,O=C(O)CCc1nc(C2CCCC2)no1
1837,O=C(O)CCn1cccc1
1838,O=C(O)CN1CC(=O)Nc2ccccc21
1839,O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21
1840,O=C(O)CNC(=O)c1ccco1
1841,O=C(O)COCC(F)(F)C(F)F
1842,O=C(O)COCCc1cccs1
1843,O=C(O)COC[C@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21
1844,O=C(O)COc1cccc(-c2csc(NC(=O)OCC3c4ccccc4-c4ccccc43)n2)c1
1845,O=C(O)COc1cccc2ccccc12
1846,O=C(O)CSc1nccs1
1847,O=C(O)C[C@@H](Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)OCC1c2ccccc2-c2ccccc21
1848,O=C(O)C[C@@H](Cc1ccc(Br)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1849,O=C(O)C[C@@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1850,O=C(O)C[C@@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)OCC1c2ccccc2-c2ccccc21
1851,O=C(O)C[C@@H](Cc1ccc(Cl)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1852,O=C(O)C[C@@H](Cc1ccc(Cl)cc1Cl)NC(=O)OCC1c2ccccc2-c2ccccc21
1853,O=C(O)C[C@@H](Cc1ccc(F)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1854,O=C(O)C[C@@H](Cc1ccc(I)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1855,O=C(O)C[C@@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1856,O=C(O)C[C@@H](Cc1cccc(F)c1)NC(=O)OCC1c2ccccc2-c2ccccc21
1857,O=C(O)C[C@@H](Cc1ccccc1Cl)NC(=O)OCC1c2ccccc2-c2ccccc21
1858,O=C(O)C[C@@H](Cc1cccs1)NC(=O)OCC1c2ccccc2-c2ccccc21
1859,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(Br)cc1
1860,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(C(F)(F)F)cc1
1861,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(Cl)cc1
1862,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(Cl)cc1Cl
1863,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccc(Cl)c1
1864,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccc([N+](=O)[O-])c1
1865,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccnc1
1866,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccs1
1867,O=C(O)C[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21
1868,O=C(O)C[C@H](C/C=C/c1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1869,O=C(O)C[C@H](Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)OCC1c2ccccc2-c2ccccc21
1870,O=C(O)C[C@H](Cc1ccc(Br)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1871,O=C(O)C[C@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1872,O=C(O)C[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)OCC1c2ccccc2-c2ccccc21
1873,O=C(O)C[C@H](Cc1ccc(Cl)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1874,O=C(O)C[C@H](Cc1ccc(Cl)cc1Cl)NC(=O)OCC1c2ccccc2-c2ccccc21
1875,O=C(O)C[C@H](Cc1ccc(F)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1876,O=C(O)C[C@H](Cc1ccc(I)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1877,O=C(O)C[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)OCC1c2ccccc2-c2ccccc21
1878,O=C(O)C[C@H](Cc1cccs1)NC(=O)OCC1c2ccccc2-c2ccccc21
1879,O=C(O)C[C@H](Cc1csc2ccccc12)NC(=O)OCC1c2ccccc2-c2ccccc21
1880,O=C(O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(F)cc1
1881,O=C(O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccc(Cl)c1Cl
1882,O=C(O)C[C@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21
1883,O=C(O)C[C@H]1Cc2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21
1884,O=C(O)Cc1[nH]nc2ccccc12
1885,O=C(O)Cc1c[nH]c2ccc(F)cc12
1886,O=C(O)Cc1cc(F)cc2c1OCOC2
1887,O=C(O)Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1
1888,O=C(O)Cc1ccc2[nH]ncc2c1
1889,O=C(O)Cc1ccc2c(c1)OC(F)(F)O2
1890,O=C(O)Cc1ccccc1OC(F)F
1891,O=C(O)Cn1ccc2cc(F)ccc21
1892,O=C(O)Cn1nccn1
1893,O=C(O)[C@@H]1C=C(c2ccc(Br)nc2)CN1C(=O)OCC1c2ccccc2-c2ccccc21
1894,O=C(O)[C@@H]1C=C(c2ccnc(Br)c2)CN1C(=O)OCC1c2ccccc2-c2ccccc21
1895,O=C(O)[C@@H]1C=C(c2cnc(Cl)nc2)CN1C(=O)OCC1c2ccccc2-c2ccccc21
1896,O=C(O)[C@@H]1CC1(F)F
1897,O=C(O)[C@@H]1CCCCN1C(=O)OCC1c2ccccc2-c2ccccc21
1898,O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21
1899,O=C(O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21
1900,O=C(O)[C@@H]1CCCO1
1901,O=C(O)[C@@H]1CCOC1
1902,O=C(O)[C@@H]1CN(C(=O)OCC2c3ccccc3-c3ccccc32)C[C@H]1c1ccc(Cl)nc1
